Species name,Lat,Long,ICES code,SearchHour,EncountRate
Short Beaked,52.88772575,-9.9359048,34D92,10.40110555,0.384574503
Short Beaked,53.2760155,-9.772211062,35D94,16.65085088,5.104844227
Short Beaked,53.76813344,-10.08507786,36D94,14.38875047,0.138997476
Short Beaked,54.18260767,-9.910735218,37D94,14.79185465,0.473233422
Short Beaked,54.45528823,-9.759819371,37D92,12.60291186,0.952160908
Short Beaked,58.72863793,-9.871763754,46D94,3.283205363,47.20996188
Short Beaked,46.9938549,-9.281818594,2.20E+02,7.796344282,1.02612195
Short Beaked,48.32471865,-9.513782504,2.50E+04,25.57866476,0.625521314
Short Beaked,48.46184121,-9.749393028,2.50E+02,41.32298605,0.266195671
Short Beaked,48.7323095,-9.296004406,2.60E+04,11.06568793,0.542216628
Short Beaked,48.9270178,-9.686574805,2.60E+02,11.20703132,0.446148481
Short Beaked,49.19242648,-9.655628579,2.70E+04,10.38900969,2.598900261
Short Beaked,49.72398447,-9.525055433,2.80E+04,2.882189211,0.693916968
Short Beaked,50.01680271,-9.463416124,2.80E+02,15.3841213,0.390012525
Short Beaked,50.16946037,-9.371943565,2.90E+04,12.98238495,3.081097977
Short Beaked,50.49797987,-9.403315908,2.90E+02,2.046083748,2.44369274
Short Beaked,51.22695089,-9.356834004,3.10E+04,33.69391457,0.949726394
Short Beaked,51.39413277,-9.70768622,3.10E+02,174.4129338,0.917363159
Short Beaked,52.68800235,-9.539552667,3.40E+04,19.43048587,1.132241373
Short Beaked,53.07452286,-9.397681071,3.40E+02,23.25474693,4.343199274
Short Beaked,53.13444379,-9.589222659,3.50E+04,26.89245169,1.636146845
Short Beaked,54.82134586,-9.467496982,3.80E+04,12.17430313,0.657121801
Short Beaked,55.44598631,-9.591867702,3.90E+02,4.582847359,2.182049546
Short Beaked,56.38277939,-9.528955517,4.10E+02,19.48586492,1.48825829
Short Beaked,56.86420395,-9.389838641,4.20E+04,26.2940393,1.29306873
Short Beaked,57.10588831,-9.659873628,4.20E+02,19.80265704,0.605979287
Short Beaked,58.80593831,-9.632148076,4.60E+04,41.58918982,0.096178839
Short Beaked,58.90028017,-9.670433933,4.60E+02,31.43205152,0.827181133
Short Beaked,59.16510044,-9.344463168,4.70E+04,11.80726041,0.169387303
Short Beaked,60.74387843,-9.311640079,5.00E+04,21.73233976,0.460143736
Short Beaked,47.55836355,-8.877196369,2.30E+03,1.662384064,4.21081996
Short Beaked,48.16133931,-8.801172973,2.50E+05,3.956302686,1.011044987
Short Beaked,48.40958372,-8.905700455,2.50E+03,29.33152418,1.090976378
Short Beaked,48.63354124,-8.843779854,2.60E+05,60.293032,0.746354902
Short Beaked,48.8985164,-8.997859007,2.60E+03,25.31963755,0.434445398
Short Beaked,49.31284506,-9.078342388,2.70E+05,6.954433412,1.581724829
Short Beaked,49.4938523,-9.027717132,2.70E+03,12.55354137,1.672834732
Short Beaked,49.70613263,-8.762524212,2.80E+05,21.185626,1.085641746
Short Beaked,50.05579362,-8.964734502,2.80E+03,15.42994226,2.916407543
Short Beaked,50.31293816,-9.142811743,2.90E+05,2.252211864,2.664047773
Short Beaked,51.0449759,-9.137561733,3.00E+03,19.28806783,0.259227624
Short Beaked,51.56476087,-9.05220832,3.10E+03,111.3450243,0.547846663
Short Beaked,53.09692227,-8.834379375,3.40E+03,2.975335135,6.049738662
Short Beaked,53.2006453,-9.000401464,3.50E+05,63.43163723,0.189180045
Short Beaked,54.92747163,-8.928519318,3.80E+03,5.611932143,1.425533987
Short Beaked,55.32302985,-8.772234827,3.90E+05,7.918679256,0.252567371
Short Beaked,56.71998834,-8.958711126,4.20E+05,11.12413972,0.269683776
Short Beaked,56.95307309,-8.755221486,4.20E+03,33.21056861,0.27099807
Short Beaked,57.13934914,-8.775785086,4.30E+05,35.06478054,0.285186442
Short Beaked,57.62305994,-9.05786114,4.30E+03,22.11471573,0.361750072
Short Beaked,48.49470535,-8.252097905,2.50E+12,30.46908573,1.214345594
Short Beaked,48.8466191,-8.367943039,2.60E+14,21.74096076,0.919922547
Short Beaked,48.99444461,-8.720489301,2.60E+12,11.78190696,0.084875904
Short Beaked,49.17330661,-8.651612196,2.70E+14,10.19409763,2.158111567
Short Beaked,49.73804872,-8.302237549,2.80E+14,25.69332455,2.451998763
Short Beaked,50.12207877,-8.435387776,2.80E+12,12.20018802,2.868808246
Short Beaked,50.73659305,-8.256065097,3.00E+14,6.702034575,2.984168431
Short Beaked,51.08513402,-8.738744689,3.00E+12,14.88480121,0.806191486
Short Beaked,51.17933764,-8.498760323,3.10E+14,21.6414585,0.831736918
Short Beaked,51.46903458,-8.573299315,3.10E+12,54.42750403,1.010518505
Short Beaked,51.79130346,-8.405817122,3.20E+14,23.65013791,0.380547464
Short Beaked,54.88726483,-8.321636206,3.80E+12,5.89776974,1.186889334
Short Beaked,55.40989615,-8.494364776,3.90E+12,10.77967338,0.463835946
Short Beaked,56.79184913,-8.477052494,4.20E+14,14.27779379,0.490271824
Short Beaked,48.4251045,-8.188882235,2.50E+13,8.178665584,2.445386695
Short Beaked,48.77663585,-8.229553485,2.60E+15,10.53082522,4.368128711
Short Beaked,48.9282747,-8.228798337,2.60E+13,13.09664838,11.98779988
Short Beaked,49.3543815,-7.825213903,2.70E+15,17.93213953,2.453694939
Short Beaked,49.65204962,-7.830861303,2.80E+15,26.24089906,0.914602809
Short Beaked,49.98345298,-8.022174828,2.80E+13,25.32033787,0.710890988
Short Beaked,50.67594832,-8.173811782,3.00E+15,21.36192853,2.200175885
Short Beaked,50.90125312,-7.884321466,3.00E+13,24.97475535,0.240242594
Short Beaked,56.03206365,-7.838349284,4.00E+13,17.03520353,6.163706811
Short Beaked,57.49341977,-8.152595236,4.30E+13,16.8056459,0.119007625
Short Beaked,59.29517124,-8.247201083,4.70E+15,33.77535043,3.345635162
Short Beaked,59.7034326,-7.95975494,4.80E+15,28.52520942,0.560907363
Short Beaked,59.96528229,-7.888329266,4.80E+13,18.5412503,0.809006931
Short Beaked,44.1363476,-7.488543611,1.70E+24,0.827016426,65.29495458
Short Beaked,48.63674249,-7.656201946,2.60E+24,10.49109951,1.143826726
Short Beaked,49.57670402,-7.299520975,2.70E+22,20.07969394,2.191268459
Short Beaked,49.85336154,-7.352195739,2.80E+24,12.93554708,2.396497018
Short Beaked,50.05648882,-7.330376769,2.80E+22,35.8126737,0.614307666
Short Beaked,50.75616406,-7.727242686,3.00E+24,15.94051483,0.062733231
Short Beaked,51.0070215,-7.596541555,3.00E+22,6.421945278,0.467148172
Short Beaked,51.41210792,-7.739557382,3.10E+22,30.75978427,1.527969104
Short Beaked,51.80466062,-7.742306991,3.20E+24,28.22729695,0.106280102
Short Beaked,55.70870962,-7.453967016,4.00E+24,15.81463463,0.126465141
Short Beaked,58.62534261,-7.253542426,4.60E+24,33.50848906,8.356091482
Short Beaked,58.90465021,-7.707017927,4.60E+22,34.1112983,0.381105401
Short Beaked,59.24666693,-7.709400782,4.70E+24,26.92554171,0.519952399
Short Beaked,59.61617585,-7.428885104,4.70E+22,32.89452129,4.712030877
Short Beaked,59.83784428,-7.52512633,4.80E+24,51.83249387,0.327979588
Short Beaked,60.04956772,-7.619069905,4.80E+22,43.70495193,0.183045619
Short Beaked,48.60563858,-7.236923848,2.50E+23,5.603276543,1.070802048
Short Beaked,49.5499793,-7.072240078,2.70E+23,8.43721511,2.96306301
Short Beaked,49.79623948,-6.947201491,2.80E+25,25.62480108,1.248790182
Short Beaked,50.04760098,-7.069344485,2.80E+23,28.79260991,0.694622685
Short Beaked,50.47295627,-6.983690458,2.90E+23,28.32120662,1.341750742
Short Beaked,51.34939846,-7.075917294,3.10E+25,25.36526668,0.433663881
Short Beaked,56.84909474,-6.752202119,4.20E+25,83.562959,3.123393464
Short Beaked,56.91140427,-6.956937439,4.20E+23,168.6890774,0.165985851
Short Beaked,57.80952133,-6.811713758,4.40E+25,117.3011864,0.187551385
Short Beaked,47.5127955,-6.426244102,2.30E+32,25.7577567,1.087051187
Short Beaked,47.80141493,-6.656960891,2.40E+34,47.27337762,0.211535551
Short Beaked,49.57429528,-6.620551152,2.70E+32,19.15901797,0.365363194
Short Beaked,49.64225552,-6.747119772,2.80E+34,16.74154289,3.225509162
Short Beaked,49.87966842,-6.680408741,2.80E+32,14.6870313,0.204261837
Short Beaked,50.229669,-6.61192882,2.90E+34,22.08431192,0.271686074
Short Beaked,50.60056279,-6.367407964,2.90E+32,28.62743054,0.59383604
Short Beaked,50.74691284,-6.666196345,3.00E+34,22.32369059,0.89590921
Short Beaked,50.96268736,-6.526815456,3.00E+32,8.019004317,0.623518806
Short Beaked,51.67909911,-6.343948456,3.20E+34,18.92417983,5.918354244
Short Beaked,51.91497137,-6.519018665,3.20E+32,49.33736194,2.209279048
Short Beaked,56.75924975,-6.342813682,4.20E+34,133.7544017,0.239244463
Short Beaked,57.11923816,-6.72220443,4.20E+32,151.9326101,0.612113489
Short Beaked,57.2888821,-6.745984043,4.30E+34,192.3182684,0.379579125
Short Beaked,57.47166316,-6.352019791,4.30E+32,179.5013355,0.077993849
Short Beaked,57.78701255,-6.524729986,4.40E+34,269.327939,0.08539775
Short Beaked,57.89283782,-6.530915189,4.40E+32,188.2692404,0.026557711
Short Beaked,59.45617837,-6.390801963,4.70E+32,43.84171393,0.319330581
Short Beaked,44.11784762,-6.176827144,1.60E+33,0.921871248,5.423750888
Short Beaked,47.42849972,-5.98738787,2.30E+33,13.33285487,7.200258377
Short Beaked,47.62836176,-6.10373722,2.40E+35,25.38031102,0.906214269
Short Beaked,48.47686464,-6.066337348,2.50E+33,7.728855635,7.633730371
Short Beaked,48.81666797,-6.032533694,2.60E+35,20.46735819,1.661181657
Short Beaked,49.03081189,-5.980829651,2.60E+33,14.36136958,0.905206145
Short Beaked,49.19881583,-6.194456335,2.70E+35,3.738000228,1.070090893
Short Beaked,49.54904875,-5.981953788,2.70E+33,16.59308985,1.265587072
Short Beaked,49.83899758,-6.145111334,2.80E+35,14.63694595,0.273281053
Short Beaked,49.88873815,-6.14942743,2.80E+33,765.4199877,0.036581224
Short Beaked,50.26696395,-6.018626052,2.90E+35,14.2910189,0.349870085
Short Beaked,50.8411784,-5.758946139,3.00E+35,60.31765784,0.066315572
Short Beaked,50.92996416,-5.996339995,3.00E+33,39.23614145,1.987963065
Short Beaked,51.30846821,-6.106188956,3.10E+35,167.9108397,1.179197248
Short Beaked,51.56898452,-5.979368627,3.10E+33,146.9833721,2.442453149
Short Beaked,51.64141449,-6.118923228,3.20E+35,115.3349553,8.297571168
Short Beaked,52.10072309,-5.792973281,3.20E+33,86.07028072,6.180995293
Short Beaked,52.31740082,-6.197078524,3.30E+35,160.2029097,0.274651691
Short Beaked,56.70604126,-5.834948325,4.20E+35,396.7797614,0.851857965
Short Beaked,57.03426392,-5.841234925,4.20E+33,485.6682728,0.737128654
Short Beaked,57.27056229,-5.812699658,4.30E+35,338.5581723,0.189036937
Short Beaked,57.81342208,-5.786740899,4.40E+35,237.6556173,0.004207769
Short Beaked,57.9752165,-6.11644203,4.40E+33,260.1810603,0.153739092
Short Beaked,58.49743456,-5.927834843,4.50E+33,240.7886563,0.008306039
Short Beaked,59.47557569,-6.211126091,4.70E+33,32.86442553,0.91284115
Short Beaked,59.82169314,-5.805460346,4.80E+35,18.06340806,0.166081616
Short Beaked,46.00613041,-5.628454678,2.00E+42,0.841810299,10.69124482
Short Beaked,47.37216915,-5.268173619,2.30E+44,8.403930618,0.237983878
Short Beaked,47.42460578,-5.684565101,2.30E+42,6.195181977,8.877866736
Short Beaked,47.70951956,-5.280312154,2.40E+44,9.307881459,0.644614999
Short Beaked,48.15011956,-5.653731884,2.50E+44,26.55929357,0.112954812
Short Beaked,48.45470569,-5.52046348,2.50E+42,30.27467937,11.29656885
Short Beaked,48.85116693,-5.434329039,2.60E+44,32.08178711,1.184472669
Short Beaked,48.89502079,-5.504109276,2.60E+42,10.50265509,1.047354207
Short Beaked,49.39291298,-5.292018421,2.70E+42,5.664059014,0.176551833
Short Beaked,49.63437671,-5.628135753,2.80E+44,35.97257294,0.166793741
Short Beaked,50.47707869,-5.456891979,2.90E+42,49.84320251,0.16050333
Short Beaked,50.85265477,-5.607664002,3.00E+44,122.818194,0.260547717
Short Beaked,50.88264338,-5.596530621,3.00E+42,95.41640291,0.953714427
Short Beaked,51.16524385,-5.477591664,3.10E+44,86.68912246,1.372721244
Short Beaked,51.44116509,-5.636546855,3.10E+42,95.95757788,3.397334606
Short Beaked,51.66245893,-5.266001845,3.20E+44,120.7064373,2.659344498
Short Beaked,52.01366282,-5.357750153,3.20E+42,334.8620785,5.079703284
Short Beaked,52.27163025,-5.602126266,3.30E+44,172.7586043,2.176447313
Short Beaked,56.03461962,-5.723916219,4.00E+42,36.69568636,0.136255797
Short Beaked,56.6241295,-5.402399122,4.10E+42,154.558026,0.038820372
Short Beaked,57.31602667,-5.560834675,4.30E+44,277.5597126,0.046836768
Short Beaked,57.75962236,-5.280825866,4.40E+44,1256.845342,0.056490642
Short Beaked,58.0738919,-5.728838199,4.40E+42,171.4178238,0.029168495
Short Beaked,43.99275273,-4.856095324,1.60E+43,0.791542961,126.3355306
Short Beaked,45.8448555,-5.208477074,2.00E+45,0.970084677,60.81943296
Short Beaked,47.19312648,-5.033198232,2.30E+45,5.98079892,15.54976204
Short Beaked,47.41700084,-4.804909901,2.30E+43,25.03494272,7.42961556
Short Beaked,47.65874285,-5.148176776,2.40E+45,54.390907,16.6388106
Short Beaked,47.96651491,-5.146420015,2.40E+43,63.14556953,6.223714553
Short Beaked,48.27388038,-5.1351032,2.50E+45,74.58180105,0.911750575
Short Beaked,48.50513509,-5.116171691,2.50E+43,73.16573713,0.574039183
Short Beaked,48.67756681,-5.162160266,2.60E+45,58.54940046,1.417606318
Short Beaked,49.07653654,-5.104036178,2.60E+43,49.33730496,11.63419851
Short Beaked,49.36584323,-5.237610695,2.70E+45,10.04786512,0.597141774
Short Beaked,49.44732049,-4.985863145,2.70E+43,7.338041464,1.907866025
Short Beaked,49.74388471,-4.971092447,2.80E+45,24.41602138,0.819134276
Short Beaked,49.95739766,-5.244251395,2.80E+43,695.9547741,0.0287375
Short Beaked,51.09331258,-5.119450557,3.00E+43,83.3962232,0.059954753
Short Beaked,51.61095955,-4.850073946,3.10E+43,78.26744619,0.651611909
Short Beaked,51.7363517,-4.764751758,3.20E+45,271.9351862,0.235350198
Short Beaked,52.00811669,-4.832236709,3.20E+43,829.8841192,1.374890751
Short Beaked,52.31510965,-4.803884749,3.30E+45,740.0895945,0.025672567
Short Beaked,52.8431005,-5.112558798,3.40E+45,25.38029514,0.039400645
Short Beaked,55.25930478,-5.2289267,3.90E+45,123.9216602,0.161392286
Short Beaked,58.56705038,-5.100053477,4.50E+43,253.4364347,0.011837288
Short Beaked,58.77818386,-5.033803593,4.60E+45,67.72277281,0.073830409
Short Beaked,46.98238235,-4.447368905,2.20E+52,18.15818848,3.304294372
Short Beaked,47.30833762,-4.721476382,2.30E+54,46.79398773,12.28790338
Short Beaked,47.52927998,-4.735567597,2.30E+52,27.63290932,40.78470302
Short Beaked,47.85053145,-4.406793003,2.40E+54,13.049818,3.908100482
Short Beaked,48.47911815,-4.679766818,2.50E+52,28.50543369,0.245567216
Short Beaked,48.73648957,-4.70359162,2.60E+54,5.435583338,2.759593418
Short Beaked,48.93980555,-4.439184408,2.60E+52,46.22208968,2.163467742
Short Beaked,49.19069411,-4.679794595,2.70E+54,55.83158846,1.540346646
Short Beaked,49.80074005,-4.375992514,2.80E+54,30.30343641,0.560992482
Short Beaked,50.00371929,-4.385064767,2.80E+52,62.81626704,3.550035851
Short Beaked,50.22793538,-4.608501222,2.90E+54,148.4842047,0.026938892
Short Beaked,50.92600647,-4.64878375,3.00E+52,24.41413044,0.122879658
Short Beaked,51.61467032,-4.749375579,3.10E+52,27.43388403,0.255158912
Short Beaked,53.46920868,-4.618233706,3.50E+52,126.8274254,0.00788473
Short Beaked,54.85389616,-4.730826544,3.80E+54,65.98834602,0.045462573
Short Beaked,43.88463333,-4.154839072,1.60E+53,3.174587288,1.260006305
Short Beaked,44.82667549,-3.986236282,1.80E+55,20.20962399,3.661621812
Short Beaked,44.91580282,-3.867517526,1.80E+53,22.33533001,0.582037516
Short Beaked,45.53472281,-4.21384203,1.90E+53,10.65174064,0.375525478
Short Beaked,45.67102887,-4.053319952,2.00E+55,11.04877326,9.774840832
Short Beaked,47.21749637,-3.904987862,2.30E+55,5.899897697,0.847472322
Short Beaked,47.59119812,-3.914241959,2.30E+53,0.683654655,14.6272682
Short Beaked,49.1615732,-3.833742895,2.70E+55,50.40254514,0.257923483
Short Beaked,49.63402798,-3.840290334,2.80E+55,43.13790612,0.139088809
Short Beaked,50.0709435,-4.093950399,2.80E+53,89.50238241,0.491607026
Short Beaked,51.45664406,-4.157364483,3.10E+53,25.8535783,0.038679365
Short Beaked,43.64516286,-3.266621356,1.60E+64,36.77665497,3.426086469
Short Beaked,43.96359267,-3.531397661,1.60E+62,30.10341502,2.026348172
Short Beaked,44.13534651,-3.280620904,1.70E+64,22.50645357,1.510677811
Short Beaked,44.6619651,-3.3675062,1.80E+64,6.452645268,3.874380035
Short Beaked,46.01597594,-3.705875939,2.00E+62,3.39248508,14.73845833
Short Beaked,46.53222725,-3.622950822,2.10E+62,5.8684496,85.20137925
Short Beaked,49.60162458,-3.691144048,2.70E+62,44.20615097,1.628732618
Short Beaked,50.11620294,-3.42048854,2.80E+62,79.11382634,0.303360375
Short Beaked,50.20148445,-3.31103549,2.90E+64,1298.61486,0.005390359
Short Beaked,59.81045539,-3.293513597,4.80E+64,24.83811751,0.1207821
Short Beaked,44.87811122,-3.110269582,1.80E+63,12.36950547,2.425319273
Short Beaked,50.10034384,-3.160897813,2.80E+63,60.20196407,0.382047336
Short Beaked,50.34533589,-3.211188363,2.90E+65,50.31197541,0.039751967
Short Beaked,61.15965643,-3.211068479,5.10E+65,32.58395231,0.122759816
Short Beaked,44.79834602,-2.472783364,1.80E+74,1.705098241,29.32382358
Short Beaked,49.16803415,-2.63119117,2.70E+74,7.29691003,0.68522155
Short Beaked,44.47425063,-1.788346794,1.70E+73,5.13395404,116.8689855
Short Beaked,61.93859797,-2.122274279,5.20E+73,39.84724091,0.301150085
Short Beaked,44.84919507,-1.429276561,1.80E+84,29.27296691,0.854030276
Short Beaked,45.64005096,-1.72050507,2.00E+84,5.112644183,9.584081787
Short Beaked,58.87199067,-1.584205701,4.60E+84,58.90377521,0.033953681
Short Beaked,62.19291607,-1.693626807,5.30E+84,40.11402275,0.373934075
Short Beaked,60.02978982,-1.0813983,4.80E+83,787.815429,0.007615997
Short Beaked,55.20338434,-0.688332443,3.90E+94,164.3782564,0.243341187
Short Beaked,55.96815027,-0.585179729,4.00E+92,102.4073934,0.195298399
Short Beaked,57.47542474,0.117201819,4.30E+93,122.3342857,0.016348647
Short Beaked,53.81489574,0.422144777,36F03,54051.35934,1.85E-05
Short Beaked,54.68624967,0.529405828,38F03,121.3555411,0.412012501
Short Beaked,56.86478281,0.451776377,42F03,44.45831595,0.044985959
Short Beaked,55.64554867,1.585534555,40F13,19.23555709,0.259935284
Short Beaked,56.59086202,1.504908495,41F11,32.29833132,0.371536222
Short Beaked,52.55298564,2.660936661,33F21,59.20526474,0.01689039
Striped Dolphin,48.68728478,-10.86465203,26D84,6.290529,0.158969142
Striped Dolphin,48.93867479,-10.80654931,26D82,14.52217038,0.206580691
Striped Dolphin,48.62091259,-10.32157671,25D91,6.639789296,10.54250322
Striped Dolphin,47.34503414,-9.516217097,23E03,3.164456122,12.64040279
Striped Dolphin,48.41594166,-9.390945229,25E01,33.95723734,0.176692819
Striped Dolphin,48.46323023,-5.30315422,25E41,28.47163742,1.123925524
Striped Dolphin,48.70972735,-5.641068015,26E43,27.59482579,0.072477356
Striped Dolphin,46.49290108,-5.235547633,21E42,1.238128253,16.15341541
Striped Dolphin,47.54493507,-5.140055502,23E42,22.39559784,0.044651632
Striped Dolphin,47.65093654,-4.879540764,24E44,46.74728019,0.705923422
Striped Dolphin,44.67110467,-4.312232965,18E53,10.00106407,0.499946802
Striped Dolphin,47.59291424,-4.601995886,23E51,23.01935043,0.651625685
Striped Dolphin,43.90324424,-3.513025282,16E61,14.2230617,1.5467837
Striped Dolphin,44.96142519,-2.93748383,18E62,14.85207606,0.403983926
Striped Dolphin,45.09108623,-2.401530025,18E71,2.38974168,88.71251723
White Beaked,64.09040862,-22.5781585,56C71,2.774555138,4.68543581
White Beaked,64.16374113,-22.41520097,57C73,3.78844755,3.695445117
White Beaked,64.35051341,-22.0487427,57C74,2.475047582,1.21209791
White Beaked,63.54659725,-19.70255586,55D01,1.075324892,1.859903006
White Beaked,63.54758488,-19.01199495,55D02,0.998709313,4.005169421
White Beaked,64.28186383,-14.87899494,57D44,2.033850982,6.883493491
White Beaked,64.31511001,-14.28094183,57D53,3.960099687,4.797859019
White Beaked,52.76672378,-11.78347729,34D74,6.657198234,7.510667137
White Beaked,51.57834147,-11.44481413,31D81,6.717580659,0.297726235
White Beaked,53.02259646,-11.499926,34D81,12.5192727,0.159753689
White Beaked,53.4510436,-11.50258988,35D81,9.200433798,1.086905272
White Beaked,53.32636293,-10.88518126,35D84,38.49217183,0.077937925
White Beaked,53.41257718,-11.05986096,35D82,19.52002521,0.204917768
White Beaked,54.1008549,-10.67174451,36D91,9.001558486,0.444367495
White Beaked,51.32197946,-10.01158093,31D94,12.78659742,0.078206889
White Beaked,54.53066786,-10.17711459,37D92,15.18641513,0.13169665
White Beaked,51.46130715,-9.321522609,31E01,132.6349325,0.188487298
White Beaked,53.25100957,-9.27797702,35E03,33.1425458,0.030172697
White Beaked,51.26412275,-9.080434955,31E04,25.51591008,0.195956169
White Beaked,56.12786643,-9.240277479,41E04,15.83912008,1.010157125
White Beaked,56.58375632,-8.869537475,41E02,25.91522595,0.154349416
White Beaked,57.69087334,-9.02774395,44E04,34.04478984,0.176238421
White Beaked,57.92561672,-9.220099879,44E02,50.90602827,0.157152311
White Beaked,58.21450752,-9.070882916,45E04,17.52465965,0.171187347
White Beaked,55.52754438,-8.571630185,39E11,15.32576591,0.391497563
White Beaked,55.99293924,-8.662048756,40E11,14.14515723,1.272520319
White Beaked,56.58834415,-8.450846502,41E11,13.01349624,0.922119604
White Beaked,57.23125136,-8.641976358,43E13,6.547804527,0.305445893
White Beaked,57.59228227,-8.748830071,43E11,18.50458238,0.054040668
White Beaked,57.64294862,-8.295934083,44E13,29.39732329,0.068033405
White Beaked,58.50556464,-8.47805309,45E11,20.39371367,0.343243026
White Beaked,51.69322912,-8.126354986,32E14,96.87168178,0.020645868
White Beaked,55.44499807,-8.161745416,39E12,15.77228195,0.063402366
White Beaked,56.09415391,-8.201127159,40E12,15.78333899,0.633579498
White Beaked,56.75064051,-8.062495671,42E14,17.70244232,0.169468142
White Beaked,57.09203427,-8.165460251,42E12,19.75479013,0.911171411
White Beaked,57.2822181,-7.769595786,43E14,5.278637365,0.18944283
White Beaked,57.65555693,-7.771984237,44E14,61.75934089,0.032383765
White Beaked,57.97228598,-8.192696341,44E12,65.60358517,0.076215347
White Beaked,58.17466446,-7.922804916,45E14,21.11091612,0.284213151
White Beaked,58.38325018,-7.781783749,45E12,33.43014332,0.598262467
White Beaked,56.00803404,-7.704452324,40E21,13.2556329,0.150879254
White Beaked,56.83757491,-7.454646334,42E23,24.15311663,0.124207573
White Beaked,57.0901121,-7.588140021,42E21,43.6938159,0.137319204
White Beaked,57.16593852,-7.337781214,43E23,15.56486458,0.578225397
White Beaked,57.5400853,-7.596541832,43E21,36.17785031,0.165847333
White Beaked,57.89983747,-7.715250176,44E21,57.53305537,0.104287873
White Beaked,58.41268775,-7.302250639,45E21,31.43700721,0.381715725
White Beaked,58.78231317,-7.356175099,46E23,49.31414135,0.486675816
White Beaked,56.10530685,-6.755035108,40E22,20.59884656,0.145639223
White Beaked,56.7918959,-6.928599445,42E24,71.03817868,0.197077125
White Beaked,56.95213373,-7.070385679,42E22,141.0955905,0.510292347
White Beaked,57.13983234,-6.790422819,43E24,1156.828022,0.003457731
White Beaked,58.00623001,-7.169415348,44E22,58.22551928,0.085873
White Beaked,58.48378044,-6.944250432,45E22,39.1310438,0.153330947
White Beaked,58.65455464,-6.947708688,46E24,36.8144752,1.032202681
White Beaked,58.91008145,-7.210156884,46E22,29.76894821,0.201552301
White Beaked,56.5633457,-6.659579343,41E31,44.95588526,0.022244029
White Beaked,57.05488135,-6.61660979,42E31,105.3915876,1.461217195
White Beaked,57.12750927,-6.616969516,43E33,132.4107114,0.045313555
White Beaked,57.53841926,-6.333729832,43E31,123.1046068,0.024369519
White Beaked,57.74352621,-6.427057199,44E33,211.1826552,0.08996951
White Beaked,57.92249019,-6.469937693,44E31,126.1090413,0.047577873
White Beaked,58.54436042,-6.40287537,45E31,28.98253747,0.379538887
White Beaked,58.64319508,-6.263142509,46E33,27.51007265,0.290802576
White Beaked,59.12220571,-6.74132188,46E31,27.56597617,0.217659624
White Beaked,52.02266307,-6.095907353,32E32,77.08622384,0.012972487
White Beaked,52.33144945,-6.124209183,33E34,141.0629374,0.042534206
White Beaked,56.36448002,-6.133822054,41E34,25.80424441,0.116259944
White Beaked,56.74740835,-6.169860193,42E34,280.3833236,0.021399276
White Beaked,56.91690853,-5.752014645,42E32,378.8733926,0.010557617
White Beaked,57.74155996,-5.772263336,44E34,190.1556613,0.210353979
White Beaked,58.06521586,-6.121002837,44E32,188.376813,0.074319125
White Beaked,58.31968467,-5.753292708,45E34,357.9453545,0.561538228
White Beaked,58.50445435,-6.123358546,45E32,178.6239286,1.993014053
White Beaked,58.71897081,-6.0685832,46E34,117.7331117,1.172142637
White Beaked,58.88896157,-5.885976412,46E32,33.33571268,0.869937903
White Beaked,59.36526204,-6.003106217,47E34,29.93379627,0.868583449
White Beaked,59.57233413,-6.009916913,47E32,37.46179709,0.080081583
White Beaked,50.73658066,-5.560606251,30E43,104.681505,0.028658358
White Beaked,55.02865734,-5.686266293,38E41,73.49107541,0.013607094
White Beaked,57.63479151,-5.276154886,44E43,873.8067224,0.008010925
White Beaked,58.09580246,-5.579862859,44E41,134.1095865,0.260980597
White Beaked,58.20664425,-5.592539913,45E43,179.241663,0.608117545
White Beaked,58.58658898,-5.357210623,45E41,127.8830503,2.549204131
White Beaked,58.6295913,-5.708182287,46E43,47.05544452,1.190085453
White Beaked,59.05723982,-5.327847225,46E41,30.47643106,0.164061205
White Beaked,59.16561114,-5.410707412,47E43,39.67129219,0.32769288
White Beaked,59.61267106,-5.508417661,47E41,21.95332128,0.045551194
White Beaked,53.48994036,-4.846067103,35E42,131.6602537,0.007595307
White Beaked,55.11540974,-4.821981326,38E42,366.2960992,0.002730032
White Beaked,58.21135918,-5.14377582,45E44,65.47697862,1.130168214
White Beaked,58.44686935,-4.794043856,45E42,164.1266985,0.71286391
White Beaked,58.69897216,-5.002999939,46E44,69.91189188,0.371896673
White Beaked,58.89014938,-4.790651302,46E42,32.43728384,0.184972331
White Beaked,59.1567533,-4.753215233,47E44,23.65199435,0.126839198
White Beaked,58.849485,-4.437856234,46E53,38.64226558,0.750473596
White Beaked,58.94071045,-4.581047784,46E51,30.75518512,0.097544527
White Beaked,59.36727989,-4.577781917,47E53,23.65213858,0.126838425
White Beaked,59.38177792,-4.415118945,47E51,22.27868155,0.807947273
White Beaked,59.83797467,-4.645748427,48E53,42.44033885,0.141374932
White Beaked,48.95652152,-3.914480729,26E52,16.9482201,0.118006492
White Beaked,54.54594058,-3.957781887,37E52,85.38577603,0.011711553
White Beaked,59.2003837,-3.92456604,47E54,39.50230601,0.101259911
White Beaked,59.4108079,-3.931093904,47E52,32.33706381,0.061848534
White Beaked,59.77496026,-4.185927755,48E54,43.68440318,0.091565861
